inelasticity,event_no
0.0767943708640747,1937243
0.7409954202780716,1937244
0.30775761250303213,1937245
0.7207206473844241,1937246
0.8601301937289874,1937247
0.2446448708455361,1937248
0.23654358876305992,1937249
0.056778427923900865,1937250
0.8136832148642583,1937251
0.21527613546368607,1937252
0.008037394812314691,1937253
0.6441547188289781,1937254
0.5358856927295013,1937255
0.40480407542907726,1937256
0.7785662928762893,1937257
0.7955039466814051,1937258
0.05931224402918833,1937259
0.13786135468953875,1937260
0.732758970120027,1937261
0.06447838033168407,1937262
1.0,1937263
0.005750807482924336,1937264
0.31223042119658717,1937265
0.8036977618680808,1937266
0.6777253241593351,1937267
1.0,1937268
0.08373796445912074,1937269
0.20848483202835122,1937270
0.3701674172762627,1937271
0.18171568350649392,1937272
0.49348459073561823,1937273
1.0,1937274
0.0824243996593006,1937275
0.3609316242823406,1937276
0.7105224226277846,1937277
0.1082329604950526,1937278
0.9260924358484403,1937279
0.2569601785312905,1937280
1.0,1937281
0.5379356137564042,1937282
0.16409826717745357,1937283
0.31903691642567533,1937284
0.6625080974121671,1937285
0.24224371460106287,1937286
1.0,1937287
0.18374677757146807,1937288
0.11886610885669846,1937289
0.880862395931536,1937290
0.9404557575612394,1937291
0.24560696389263792,1937292
1.0,1937293
0.879092786636048,1937294
0.15311451849973068,1937295
0.43060737179256026,1937296
0.373419757071098,1937297
0.916041534649289,1937298
0.9688479841056297,1937299
0.5783597937296228,1937300
1.0,1937301
0.48642160920133726,1937302
0.20896942735700608,1937303
0.16965422449819245,1937304
0.23737408668228,1937305
0.4621183015216246,1937306
0.48871708343230946,1937307
0.3747885866520907,1937308
0.960943521143305,1937309
0.27215187455207424,1937310
0.8984176800828196,1937311
1.0,1937312
0.21538423002285434,1937313
0.12791588285688982,1937314
0.28662071292327884,1937315
0.6879306155127463,1937316
0.014450566046221525,1937317
0.3871134119155718,1937318
0.0231461880285313,1937319
0.26327586590473395,1937320
0.23332946105465657,1937321
1.0,1937322
1.0,1937323
0.4435708604677162,1937324
0.3732006226385285,1937325
0.45225623381499236,1937326
0.09163327073333716,1937327
0.26640197228406026,1937328
1.0,1937329
0.24497365182634456,1937330
0.07330029579914799,1937331
0.3139075936611566,1937332
0.00491325749476812,1937333
0.5278162630167113,1937334
0.48391079080653165,1937335
0.10031441093702964,1937336
0.3323764797136507,1937337
0.22905862944993993,1937338
0.2875767712723757,1937339
1.0,1937340
0.023365845605136548,1937341
0.3789967558457793,1937342
1.0,1937343
0.18993459144399882,1937344
0.662232641652757,1937345
0.47038384597746796,1937346
0.0061841618933501374,1937347
0.08090475521012674,1937348
0.044349456454141456,1937349
0.48225710136172306,1937350
1.0,1937351
0.3960211285366708,1937352
0.6808617442773279,1937353
0.05613652404934344,1937354
0.7567211086016011,1937355
1.0,1937356
1.0,1937357
0.27907118515557305,1937358
0.06393794840468392,1937359
0.7879962905971106,1937360
0.028207356894732083,1937361
0.09019398723079386,1937362
1.0,1937363
0.6628710008796455,1937364
0.39716086577713006,1937365
0.08658853082381135,1937366
0.026546048875061623,1937367
0.02570099390065539,1937368
0.8685467594845219,1937369
0.3784330787421929,1937370
0.39981248788410817,1937371
1.0,1937372
0.1253710684748761,1937373
0.11434160728869758,1937374
0.07978350861530392,1937375
0.12094245959504968,1937376
1.0,1937377
0.1450453903325004,1937378
0.17350912825627096,1937379
0.24111977394631934,1937380
0.8226367678615337,1937381
0.22626181003237955,1937382
0.1317408175007343,1937383
1.0,1937384
0.10129879913412987,1937385
0.22271271991774833,1937386
0.3511303524757238,1937387
0.7066372650409443,1937388
0.1935493514019455,1937389
0.7499499604579987,1937390
0.04409088435673736,1937391
0.08713347619181111,1937392
0.673994367210941,1937393
0.803885917998785,1937394
1.0,1937395
1.0,1937396
0.14037025664384395,1937397
0.7207519248441594,1937398
0.9293297930338302,1937399
0.16963159347977286,1937400
0.08191542865238022,1937401
0.21000994323292888,1937402
0.8105950300870561,1937403
0.00590938537958885,1937404
0.8042280668171135,1937405
0.23786498785545973,1937406
1.0,1937407
0.7487666494633365,1937408
0.1225720780983075,1937409
0.31072259039434413,1937410
0.1003271071410955,1937411
0.536102308760352,1937412
0.06639199508525984,1937413
0.43684986342625565,1937414
0.3763559182617333,1937415
0.12781917375350105,1937416
0.16486485576394794,1937417
0.24513077662928928,1937418
0.6144851842591639,1937419
0.022689431783654346,1937420
0.6682454390146532,1937421
0.3414466938357912,1937422
0.04991890442551161,1937423
0.19729256448470467,1937424
1.0,1937425
0.2320978476227652,1937426
0.14940097076660264,1937427
0.4376607773518064,1937428
1.0,1937429
0.7348872738221848,1937430
0.9193185448097145,1937431
0.564272038740593,1937432
0.26716996426813344,1937433
0.07400334073220316,1937434
0.21871174663028536,1937435
0.23648533176331343,1937436
0.15200375278653888,1937437
0.6299056069208343,1937438
0.050043164748453606,1937439
0.8282767714032868,1937440
0.5951171584735209,1937441
0.41202959145422824,1937442
0.7257150209473334,1937443
0.469471879987739,1937444
0.05509464745768511,1937445
0.18379150422286272,1937446
0.22821315239032114,1937447
0.900723429732114,1937448
0.4295395607284388,1937449
0.9738921921740034,1937450
0.027871870044279046,1937451
0.4381058964032596,1937452
0.3084355589904606,1937453
0.5989522049327354,1937454
0.20234898202687013,1937455
0.12281236509166116,1937456
0.28807323409054386,1937457
0.16941895757605896,1937458
0.5341094655230736,1937459
0.7884488463136518,1937460
0.024862225435405172,1937461
0.6695210478360816,1937462
0.13921191072486727,1937463
0.6400264524192861,1937464
0.4295929277647894,1937465
0.8016095623585786,1937466
0.9028442407494498,1937467
0.1759001252749628,1937468
0.9568634696114967,1937469
0.2159676602824825,1937470
0.7827087075071357,1937471
0.06972039639617222,1937472
0.10907355306806266,1937473
0.0611988681329978,1937474
0.7982449721601056,1937475
0.7360361554876209,1937476
0.871325115785191,1937477
0.009289774281089458,1937478
0.12647899469566282,1937479
0.13591159911366668,1937480
1.0,1937481
0.7834045544892819,1937482
0.8329025920098907,1937483
0.23965503304309688,1937484
1.0,1937485
0.10451103549800045,1937486
0.04840626860794439,1937487
0.20005321167886925,1937488
0.29390252905137926,1937489
0.5382466968579822,1937490
0.838720389983923,1937491
1.0,1937492
0.6544121539913774,1937493
0.4936335975588264,1937494
0.3015527812782367,1937495
0.870967795081581,1937496
0.15201109868378326,1937497
0.004339507378078866,1937498
0.37672972688134176,1937499
0.0279954265719079,1937500
0.13980908331216257,1937501
0.7042933011594048,1937502
0.813430377772733,1937503
0.48207028045943634,1937504
0.11657775044444063,1937505
1.0,1937506
0.35616733126866285,1937507
0.8462932204025538,1937508
0.6881971433721643,1937509
0.013995909203496915,1937510
0.5661627556289193,1937511
0.9842728128503747,1937512
0.11879337634839493,1937513
0.6541314456804337,1937514
0.10285656071818838,1937515
0.4093548004336115,1937516
0.45052713999283345,1937517
0.7062160198226612,1937518
0.2323794197346417,1937519
0.31321221482290995,1937520
0.33655528561349557,1937521
0.20507206645780007,1937522
0.7642086357893747,1937523
0.005489341248176238,1937524
0.010355307417760917,1937525
0.27773689300514126,1937526
0.4674434148906804,1937527
0.2559948857534343,1937528
1.0,1937529
0.9398900326623127,1937530
0.8660425426360978,1937531
0.7469188622763832,1937532
0.5972070086885273,1937533
0.5702752876685193,1937534
0.2725946118762991,1937535
1.0,1937536
0.009849800544166953,1937537
0.24728897696948215,1937538
0.764429460553933,1937539
0.3140264698155072,1937540
0.1944364317128121,1937541
0.8866159229210127,1937542
0.04699645395552965,1937543
1.0,1937544
0.12121007688864349,1937545
0.2235040576093873,1937546
0.3808026710316148,1937547
0.36428676063633636,1937548
0.44043215860093843,1937549
0.14954800711309235,1937550
0.07276412042031999,1937551
0.6312011275512917,1937552
0.07548820710602389,1937553
0.2645180509817282,1937554
0.4033867715424361,1937555
0.25803407827888025,1937556
0.7346030971021775,1937557
0.04954939510048184,1937558
0.38144919754558637,1937559
0.1367743764476922,1937560
0.7455743357496711,1937561
0.8535130872132057,1937562
0.719516650929915,1937563
0.31872895349998254,1937564
0.19683566410048248,1937565
0.4678156178078332,1937566
0.11528811005199069,1937567
1.0,1937568
0.13609860138950314,1937569
0.10309891371177327,1937570
0.10281880228625484,1937571
0.2972629684825584,1937572
0.43511573258860947,1937573
1.0,1937574
0.8366440517382482,1937575
1.0,1937576
0.027417735000756616,1937577
0.6613670045735103,1937578
0.1684964183389479,1937579
0.4453452593983127,1937580
0.5670366846282581,1937581
0.5994125524655636,1937582
0.26455546095871807,1937583
0.028228354923833576,1937584
0.4056751651202626,1937585
0.35840194373833,1937586
0.7661113799972615,1937587
0.22914696110509514,1937588
1.0,1937589
1.0,1937590
0.22513942962708633,1937591
0.1328733702628987,1937592
0.06470270172239156,1937593
0.6052725393123075,1937594
0.2648152010200572,1937595
0.46462161352850884,1937596
0.6621852302636526,1937597
0.3293357546182507,1937598
0.019976108043401553,1937599
0.5810204811183199,1937600
0.917577027807529,1937601
0.09308084978289766,1937602
0.25460081300418935,1937603
0.15965693646431467,1937604
0.5166591033180964,1937605
0.23094537807652715,1937606
0.2130199769948865,1937607
0.3874016087183333,1937608
0.26089141580374087,1937609
0.0190804535675424,1937610
0.6763027779198404,1937611
0.678390293463544,1937612
0.34808391288332263,1937613
0.6901789894499579,1937614
0.06842576331471406,1937615
0.017625056610393153,1937616
0.15177786151231798,1937617
0.5701075305339347,1937618
0.007564991810757649,1937619
0.07182713450257205,1937620
0.11603666610554941,1937621
0.2619967091938812,1937622
0.25873042673258173,1937623
0.05262929247439663,1937624
0.0252638707090298,1937625
0.01035649155686702,1937626
0.6590774406963749,1937627
0.3261382295632067,1937628
0.1859469620370343,1937629
0.6042701800539612,1937630
1.0,1937631
0.1806632974910224,1937632
0.5803974008734387,1937633
0.01071679290092753,1937634
0.2540102760076448,1937635
0.14023942423589641,1937636
0.20844140336514383,1937637
1.0,1937638
0.6485811422081409,1937639
0.4100319404979681,1937640
0.024720092528881077,1937641
1.0,1937642
0.1423925793033417,1937643
0.23780361667727923,1937644
0.9667303197024448,1937645
0.2666029834316438,1937646
0.78867459785556,1937647
0.06140351958736401,1937648
0.20204290112356094,1937649
0.1766494744627778,1937650
0.06575490636062709,1937651
0.4969835711974788,1937652
0.3360048703272671,1937653
0.01615977996498319,1937654
0.6900073090761549,1937655
0.4135782036202853,1937656
0.39579677128951885,1937657
0.21955354057089072,1937658
0.03075150447846453,1937659
0.7163713060007632,1937660
0.17915437506316734,1937661
0.7491955101020906,1937662
0.9023030409713455,1937663
0.028715528019953918,1937664
0.6405495022009173,1937665
0.22791015621169053,1937666
0.4382025118539802,1937667
0.029840728526078553,1937668
1.0,1937669
0.020381082769316272,1937670
0.49212045901589074,1937671
0.6070209465757832,1937672
0.12401568965511389,1937673
0.0036125378401589137,1937674
0.005624918520146127,1937675
1.0,1937676
0.27835938749257283,1937677
0.9721736396179022,1937678
0.19986873091870072,1937679
0.7855302752563652,1937680
0.7133703555886746,1937681
0.10406616067050245,1937682
0.2148748712682046,1937683
0.2475621573314185,1937684
0.05242029438995943,1937685
0.8651525103514949,1937686
0.11381329049478639,1937687
0.1689691578546081,1937688
0.6114728239162003,1937689
0.31066028906449183,1937690
0.21859589055905881,1937691
0.03168564906518989,1937692
0.7123585414040425,1937693
0.1928887083503127,1937694
0.0643352525464147,1937695
1.0,1937696
0.3378313068047363,1937697
0.3913758265107996,1937698
0.04822453091066414,1937699
0.19355520823420724,1937700
0.1307258346175313,1937701
0.7779195092674625,1937702
0.19317825139626732,1937703
0.7347893436839946,1937704
0.15347008894614944,1937705
0.9029949350214798,1937706
0.27034931150603214,1937707
0.5518361525910089,1937708
0.333101154891831,1937709
0.008307222374954515,1937710
0.009671796130017118,1937711
0.7131123417862278,1937712
0.04134391562545614,1937713
0.5991390369284249,1937714
0.6360115389523386,1937715
0.13014868802974155,1937716
0.44706580694390186,1937717
0.48753298915779275,1937718
0.7297707662394488,1937719
0.07507730346092512,1937720
0.9468436175732323,1937721
0.2978627523548244,1937722
0.03475439175530448,1937723
0.9200455995789507,1937724
0.06964990454800712,1937725
0.6161996100695488,1937726
0.7139400682443563,1937727
0.4917702688517058,1937728
0.04368618691572712,1937729
0.656844837271943,1937730
1.0,1937731
0.6988011803480019,1937732
0.08039077313668996,1937733
0.9007567762540154,1937734
0.147803464915511,1937735
0.5547909438475753,1937736
0.9588088279262661,1937737
0.4694422514955756,1937738
0.8904428052677309,1937739
0.5103502448478751,1937740
0.8386431102943848,1937741
0.17497550543205964,1937742
1.0,1937743
0.29602951371194963,1937744
0.6035782256867004,1937745
1.0,1937746
0.14411850217322786,1937747
0.07380810512782032,1937748
0.38817208133450043,1937749
1.0,1937750
0.03497549114532783,1937751
0.9267958036077213,1937752
0.3289073950779623,1937753
0.08904347507435229,1937754
0.3317965846621054,1937755
0.5146966913450223,1937756
0.3323812879444934,1937757
0.18288860025622333,1937758
0.23937426712962095,1937759
0.12289430774101873,1937760
0.06585420980880352,1937761
0.6901855810611417,1937762
1.0,1937763
0.21250289088804297,1937764
0.35407979642565823,1937765
0.433220405955993,1937766
0.8146660320548896,1937767
1.0,1937768
0.5918465054513288,1937769
0.530753780660715,1937770
0.40738005035347646,1937771
0.3691054652280804,1937772
0.6045417014886105,1937773
0.8061513628657778,1937774
0.7229023843784279,1937775
0.3378084310582625,1937776
0.023330040236239746,1937777
0.09818095429357487,1937778
0.021749519818116236,1937779
0.06296674840315042,1937780
0.27031557422313834,1937781
0.5308594650643558,1937782
0.3381582888265192,1937783
0.18511477473346993,1937784
0.4239993759065437,1937785
0.025659877675744847,1937786
1.0,1937787
0.7981768020241635,1937788
0.6777046128279541,1937789
0.061471046421430975,1937790
0.9086311326556248,1937791
0.8299035660158083,1937792
0.521902328398405,1937793
0.16407114983205306,1937794
0.11442767476217697,1937795
1.0,1937796
0.15164748173648668,1937797
0.830445153391923,1937798
0.3588392277316448,1937799
1.0,1937800
0.10957696522233018,1937801
0.004671610578037444,1937802
0.8792022804610594,1937803
0.7664669599137437,1937804
0.046885219049009774,1937805
0.3362381612388251,1937806
0.0175515125965785,1937807
0.5011752809507517,1937808
0.14744808487819505,1937809
1.0,1937810
0.24492282779606367,1937811
0.8404086149102123,1937812
1.0,1937813
0.6220500514587146,1937814
0.08885523449475341,1937815
0.28568995567965083,1937816
0.43302056370969977,1937817
0.5230265063477182,1937818
0.5552430419486916,1937819
0.34068186868529804,1937820
0.6103158401458111,1937821
0.467678557304967,1937822
0.5506959003669532,1937823
0.6392564793799529,1937824
0.8490956597730307,1937825
0.633438248230775,1937826
0.2936694155474441,1937827
0.875918709207369,1937828
0.46227734051249136,1937829
0.08093741840872104,1937830
1.0,1937831
0.24585517187223505,1937832
0.8098851022746933,1937833
0.1489493776713735,1937834
0.28608952391176,1937835
0.34841745105375865,1937836
1.0,1937837
0.01578059602910531,1937838
0.09583554628536395,1937839
1.0,1937840
0.35973892672127805,1937841
0.10729545903201176,1937842
0.8892972112110238,1937843
0.09178371933186746,1937844
0.4685424267248882,1937845
0.20143904403455593,1937846
0.3488428462175298,1937847
0.31020306791162766,1937848
0.062054338477630755,1937849
1.0,1937850
0.6876773709608412,1937851
0.6507011533763694,1937852
0.05872648605028308,1937853
0.0851939408114194,1937854
0.004483263486697475,1937855
0.07082518153145811,1937856
0.9667845026088027,1937857
0.13139377628130722,1937858
0.9017480722252917,1937859
0.3248036485824526,1937860
0.4968096041488119,1937861
0.8668485878538321,1937862
0.04173245811088999,1937863
0.4510657605623615,1937864
1.0,1937865
0.12287951284843546,1937866
0.35209203489906427,1937867
0.2639178766567095,1937868
0.23984430457650296,1937869
0.09503880764519146,1937870
1.0,1937871
0.7728266530599894,1937872
0.21809054024418206,1937873
0.8220772718063497,1937874
0.20679389836129014,1937875
0.3092469873652567,1937876
0.40440940119274094,1937877
0.02563153525894646,1937878
0.6157238330288144,1937879
0.8220263434676078,1937880
0.3109127788045368,1937881
1.0,1937882
0.472875165179659,1937883
0.33137037628309296,1937884
0.42120971182283784,1937885
0.14897933918688777,1937886
1.0,1937887
0.13400043581148402,1937888
0.2168539743982345,1937889
1.0,1937890
0.1983579871117952,1937891
0.2957941027305083,1937892
0.026965749362532154,1937893
1.0,1937894
0.3465612107678585,1937895
0.9337670124406112,1937896
0.6721101630487221,1937897
0.3425628125222139,1937898
0.41498011913514166,1937899
0.08376726823763525,1937900
1.0,1937901
0.3842076662436775,1937902
0.06638558531087158,1937903
0.27661508492969045,1937904
0.14226384506470757,1937905
1.0,1937906
0.7474573664918269,1937907
0.27467801250453394,1937908
0.3014246422257091,1937909
0.9389675710186776,1937910
0.4874738652730556,1937911
0.6539305313038882,1937912
0.7034512365534515,1937913
0.5054287179716508,1937914
0.022595578312677,1937915
0.981448282867455,1937916
0.023319957619978182,1937917
0.03333535826825229,1937918
1.0,1937919
0.04641133514228257,1937920
0.42792633672984526,1937921
0.4783821252863324,1937922
0.524686612661406,1937923
0.908903373287568,1937924
0.12314834291031906,1937925
0.391651744141972,1937926
0.19604718614415284,1937927
0.20423208407739046,1937928
0.9537782047690635,1937929
0.3639168310186218,1937930
0.10417197897206176,1937931
0.3297897529063285,1937932
0.868480338766283,1937933
0.4822716729336869,1937934
0.2176693497920188,1937935
0.02201454786744994,1937936
1.0,1937937
0.5377090521349404,1937938
0.1416733626650285,1937939
0.32457526406920545,1937940
0.06312523623849298,1937941
0.7727563024879255,1937942
0.9165265078263378,1937943
0.25786359772762546,1937944
0.44184738956027203,1937945
0.5244492146739249,1937946
0.2988494665946433,1937947
0.5438095142810591,1937948
0.3046653886456755,1937949
0.00499596984671713,1937950
0.14805449861595577,1937951
0.272747155401875,1937952
0.05266032215076888,1937953
1.0,1937954
0.276694198715826,1937955
1.0,1937956
1.0,1937957
0.05056617515173156,1937958
0.17841833208081648,1937959
0.2573279839997312,1937960
0.8188140866409128,1937961
0.3361961423289199,1937962
0.9740703045015223,1937963
0.08145144560311024,1937964
0.5166451089609205,1937965
0.6317160749992647,1937966
0.10964021562059201,1937967
0.007967013409960866,1937968
0.1155110320612679,1937969
0.29474629280835973,1937970
0.11010862672818267,1937971
0.5524328785051086,1937972
0.2945621201937153,1937973
0.13560115344649193,1937974
0.10942794620900498,1937975
0.8648807955144683,1937976
0.6983077754631705,1937977
0.3005143184199044,1937978
0.3455433302545774,1937979
0.41391667557546896,1937980
0.8855284813422692,1937981
1.0,1937982
0.6770181494678358,1937983
0.26566223566373426,1937984
0.6734499472085369,1937985
0.8025001856344132,1937986
0.1502313784946665,1937987
0.11554935582251513,1937988
0.3525364569123085,1937989
0.7588615547877025,1937990
0.023397916465720425,1937991
0.2229660508329595,1937992
0.008188181913330372,1937993
0.7392861954498846,1937994
0.2743121061339253,1937995
0.20272250411501835,1937996
0.2685604547250495,1937997
0.8895082038193217,1937998
0.9426661693035392,1937999
0.08967225354119301,1938000
0.08225975725310353,1938001
0.44052260560766954,1938002
0.9310529415802725,1938003
0.13624088438464288,1938004
0.743364338980803,1938005
0.8628915791424219,1938006
0.019272705887056762,1938007
0.2367699769278937,1938008
0.40203920480723365,1938009
0.09486476524019516,1938010
0.34254931034912595,1938011
0.30005575466081635,1938012
0.3254842672822097,1938013
1.0,1938014
0.9399489957148157,1938015
0.03273698515248491,1938016
1.0,1938017
0.8183471672018948,1938018
0.2740527752840728,1938019
0.5022197820332253,1938020
0.20987009200211515,1938021
0.28950755115577287,1938022
0.09692716486984443,1938023
0.7436883384212538,1938024
0.45250190412109703,1938025
0.028301823431994055,1938026
0.5471576575510126,1938027
0.4624795847802783,1938028
0.4205008110472589,1938029
0.13655010509196874,1938030
0.17993216661332,1938031
0.10039083317304776,1938032
0.9523848990054676,1938033
0.15480539811024174,1938034
0.03585676375594893,1938035
0.20907622086350153,1938036
1.0,1938037
0.22174368591458415,1938038
0.16690033527742176,1938039
0.06590891687075517,1938040
0.1990035387079565,1938041
0.06736561230714122,1938042
0.21112573711825855,1938043
0.30982795515337624,1938044
0.1422945099037436,1938045
0.12982424911530355,1938046
0.5348955254230929,1938047
0.6966018722246492,1938048
0.10761979976712599,1938049
0.4975473187317928,1938050
0.07682274379390075,1938051
0.01977527833260695,1938052
0.37247215608924866,1938053
0.24470225908105236,1938054
0.3191943857549966,1938055
0.2703991755956865,1938056
0.44838753969471534,1938057
0.4068727852462164,1938058
0.025253982554993892,1938059
0.3093945944669342,1938060
0.5196824053456587,1938061
0.8533104685562284,1938062
0.7127310179316756,1938063
1.0,1938064
0.160341679242756,1938065
0.26192762167170625,1938066
0.11657917496285741,1938067
0.518004586148786,1938068
0.7411301871284548,1938069
0.9022014715471076,1938070
0.9291586292650956,1938071
0.04268462118133165,1938072
0.8358206482658681,1938073
0.6274073712405359,1938074
0.28362001696740813,1938075
0.12481127134170655,1938076
0.6324708103228946,1938077
0.18867438634852796,1938078
0.5184438939073663,1938079
1.0,1938080
0.35446140732365605,1938081
0.32473947764105293,1938082
0.318309212276467,1938083
0.7214309292932879,1938084
0.22350441557623446,1938085
0.9384271247958178,1938086
0.016857255650792324,1938087
0.8286082262305172,1938088
0.6539278947301591,1938089
0.18056910839161178,1938090
0.763365820583315,1938091
0.31733748953001306,1938092
1.0,1938093
0.4525231088681194,1938094
0.05171053682518534,1938095
0.9476621181961287,1938096
0.11911786126294666,1938097
1.0,1938098
0.7315694544671167,1938099
0.4447762762108809,1938100
0.41587785041666536,1938101
0.15891194931289465,1938102
0.49854929235929935,1938103
0.6020490093175801,1938104
0.4285712703910447,1938105
0.18847502822934936,1938106
0.018464823495632277,1938107
0.2406931742585079,1938108
0.1709113095159388,1938109
0.17675882708566948,1938110
0.8078637955830001,1938111
0.11574079443070195,1938112
0.04866945384839694,1938113
0.4585602881147316,1938114
0.4220266302417963,1938115
0.17360224571356775,1938116
0.6025675771395176,1938117
0.6811257018912067,1938118
0.03450061210292976,1938119
1.0,1938120
0.7121187425023685,1938121
0.4923285876575446,1938122
0.3373682924097082,1938123
0.42004624708974403,1938124
0.0058773698863896495,1938125
0.8930787624729588,1938126
0.2930332648209225,1938127
0.7756145274254552,1938128
0.8590011166994758,1938129
0.979451434002668,1938130
0.3534087374595798,1938131
0.39515807415286164,1938132
0.8413590146158595,1938133
0.1870737851215949,1938134
0.30915093847869035,1938135
0.33303695571912595,1938136
0.4380684526350037,1938137
0.02366142476298827,1938138
0.27348195382184437,1938139
0.28518296051382985,1938140
0.17747246167939723,1938141
0.3499498573855625,1938142
0.17806586304011895,1938143
1.0,1938144
0.01449965325918412,1938145
0.4655707228531982,1938146
0.10329323354180953,1938147
0.6074593072241095,1938148
0.30066972451620577,1938149
0.34110895682782894,1938150
0.38937870618516357,1938151
0.3835502747443804,1938152
0.5829778228962224,1938153
0.48425537813073627,1938154
1.0,1938155
0.23995169226813284,1938156
1.0,1938157
0.6443933597475768,1938158
0.08943906101783095,1938159
0.02161327857097839,1938160
0.9517792919584802,1938161
0.1143407228534693,1938162
0.6885094038249524,1938163
0.15821259480154737,1938164
0.24650954292470384,1938165
0.16381505486466497,1938166
0.580001648849163,1938167
0.37047641934357,1938168
0.14055760339758772,1938169
0.7657242151547028,1938170
0.1466221368774373,1938171
0.7411883516415783,1938172
0.1396411015735195,1938173
0.2161945895154047,1938174
0.07669130917324263,1938175
0.04817471038123455,1938176
0.24031022753466424,1938177
0.22163890672658415,1938178
0.4470667011840327,1938179
0.17118059630552096,1938180
0.3443997567789049,1938181
0.17560991665036274,1938182
0.1476994438866881,1938183
0.8217188194243856,1938184
1.0,1938185
0.07212672024549827,1938186
0.5778034498865308,1938187
0.4772228662655419,1938188
0.248765477266503,1938189
0.09548846331456307,1938190
0.09623988023271379,1938191
0.6212399133223301,1938192
0.3227113369192327,1938193
0.5271064506870431,1938194
0.723727566007921,1938195
0.7820404873835509,1938196
0.14673451207501897,1938197
0.0656103420240084,1938198
0.5080995181093066,1938199
0.1919734145137154,1938200
0.21463617325670126,1938201
0.029930843212557234,1938202
0.5371690651465747,1938203
0.667434929604177,1938204
0.7251703648409431,1938205
0.6360458695717202,1938206
0.267715848517209,1938207
1.0,1938208
0.30150944639036026,1938209
0.027843349816761176,1938210
0.7034938163557624,1938211
0.18648569605888043,1938212
0.21662064002081294,1938213
0.7366763285647094,1938214
0.2610228650793023,1938215
1.0,1938216
0.29252865736316713,1938217
0.3633933452588195,1938218
0.6938688474817737,1938219
0.8624218228517935,1938220
0.4816975425972999,1938221
1.0,1938222
0.7421597870714917,1938223
0.08695201661676644,1938224
1.0,1938225
0.674989406950518,1938226
0.7532077230719614,1938227
0.3517088296999269,1938228
0.3062041574506409,1938229
0.36249742885058023,1938230
0.7294331960441763,1938231
0.5446135057678045,1938232
0.767675054650507,1938233
0.011034407463398344,1938234
0.6373048959348944,1938235
0.7362390682006805,1938236
0.43830129862804945,1938237
0.21777467239872483,1938238
0.060959377841084295,1938239
0.7026874188822918,1938240
0.32654383241667795,1938241
0.5004899582038622,1938242
0.09382101028873402,1938243
0.5842362927780114,1938244
0.8311220043964596,1938245
0.19765424887257232,1938246
0.27993051177580497,1938247
0.9258352489490597,1938248
0.07498822690421314,1938249
0.8746960259870831,1938250
0.5383713743966453,1938251
0.34767919877266584,1938252
0.7576168626416148,1938253
0.4852991333309239,1938254
0.34017908713739,1938255
0.24845753504269008,1938256
0.5283880958024851,1938257
0.3941138226633042,1938258
0.40860467655549804,1938259
0.4113682128095524,1938260
0.5862027530439111,1938261
0.4213604450734896,1938262
0.6529782560540267,1938263
0.4172834853190599,1938264
0.905657654576485,1938265
1.0,1938266
0.7943275596510495,1938267
0.46894944581738096,1938268
0.21225355757139563,1938269
0.6482038095100102,1938270
0.07964586594921375,1938271
0.22836895181164907,1938272
0.30315404679241464,1938273
0.7388181719384683,1938274
0.27858930601521503,1938275
0.32453429945141454,1938276
0.15273179909878398,1938277
0.8670867896867342,1938278
0.787470502092635,1938279
0.07143736898824893,1938280
0.08559008829350101,1938281
0.40768823386704534,1938282
0.04279094772620429,1938283
0.0427232682142642,1938284
0.27016526340093716,1938285
0.14978756020850215,1938286
0.8577658712991093,1938287
0.0679136776377286,1938288
0.5103614229723857,1938289
1.0,1938290
0.42097658793101056,1938291
0.08514817059116075,1938292
1.0,1938293
0.3995926545772943,1938294
0.035214133778581846,1938295
0.676826900164651,1938296
0.43931163098072323,1938297
0.5408052819035121,1938298
0.3802599480998371,1938299
0.33838108037747006,1938300
0.19037522774420423,1938301
1.0,1938302
0.06250233100664726,1938303
0.10807336697774206,1938304
0.15033174045175013,1938305
0.21264081017467573,1938306
0.005973180116033983,1938307
0.13380932014258162,1938308
0.5007561791625184,1938309
0.376708664910516,1938310
0.04954869372731374,1938311
1.0,1938312
0.04286375107001972,1938313
0.1842371849424178,1938314
0.11784273243410237,1938315
0.6360616971897608,1938316
0.20292018222350272,1938317
0.43002795164445184,1938318
0.00913867386862266,1938319
0.7897539803048159,1938320
0.01665519401805482,1938321
1.0,1938322
0.0663220405490621,1938323
0.3426650388636622,1938324
0.04022051456676223,1938325
0.43995635986806403,1938326
0.026160079289530902,1938327
1.0,1938328
0.25885620235974394,1938329
0.48060588784132185,1938330
0.7158829743177968,1938331
0.002731559404771877,1938332
0.2725185084892279,1938333
0.005557819079847759,1938334
0.13105367408401702,1938335
0.22263039877320934,1938336
0.6594123264068694,1938337
0.3876443846169608,1938338
0.096788236069282,1938339
0.37118900241270436,1938340
0.15137373636127116,1938341
0.7625972295450019,1938342
0.3047384095224912,1938343
0.6974614782984654,1938344
0.08418752102806337,1938345
0.06670682189197863,1938346
0.03247495295194058,1938347
0.07320504220235768,1938348
0.17756691006571101,1938349
0.034450950251272316,1938350
0.38948952450156826,1938351
0.14650914147467342,1938352
0.012318925937304215,1938353
0.020610204010354072,1938354
0.2928509899883628,1938355
0.035978010732582444,1938356
0.46629188184878345,1938357
0.7800187274613256,1938358
0.2549195541423658,1938359
